Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
720	-61.82941	-102.9409	41.1115	0.00375374	0.0146774	0.0377065	0.0165427	0.00158715	0.0126383	0.00302283	0.026533	0.0589357	0.0942638	0.0158396	0.0129946	0.00310866	0.0278856	0.00556255	0.0231833	0.0260439	0.00183007	0.0668681	0.0977952	0.115459	0.0125209	0.0617348	0.0424596	0.0522191	0.0279755	0.0208256	0.00640971	0.0557805	0.0163534	0.0217961	0.00705168	0.0633486	0.0196703	0.00997803	0.180158	0.422022	0.0873933	0.310427	0.9180906	0.114657	0.368747	0.631253	0.885343	0.604092	0.782066	0.926177	1.07971	1.27866	1.65538	0.3644478	0.00346173	0.0135356	0.0347732	0.0152558	0.00146368	0.0116551	0.00278767	0.0244689	0.0543509	0.0869307	0.0146074	0.0119837	0.00286683	0.0257163	0.00512982	0.0213798	0.0240178	0.0016877	0.0616662	0.0901874	0.106477	0.0115468	0.0569323	0.0391565	0.0481569	0.0257992	0.0192055	0.00591108	0.0514411	0.0150812	0.0201005	0.00650311	0.0584205	0.0181401	0.00920181	1.084355	5.669322	0.317242	0.450968	0.549032	0.682759
756	-63.04408	-104.8723	41.82826	0.0305823	0.0143297	0.0140542	0.0383422	0.00418389	0.0279334	0.0147944	0.0711932	0.0105163	0.0150636	0.0525195	0.00549961	0.0298784	0.0253413	0.026044	0.00875743	0.0134922	0.000473629	0.00552192	0.0686628	0.0462569	0.0638421	0.0211131	0.0588422	0.00200615	0.108289	0.00446886	0.0179502	0.0429972	0.0571367	0.000538863	0.0368287	0.082401	0.00329696	0.0214639	0.344304	0.0381716	0.606145	0.0113793	1.331393	0.160355	0.393644	0.606356	0.839644	0.613578	0.788031	0.928375	1.07715	1.26899	1.62979	0.3531819	0.0292761	0.0137176	0.013454	0.0367046	0.00400519	0.0267404	0.0141625	0.0681525	0.0100671	0.0144202	0.0502764	0.00526472	0.0286022	0.024259	0.0249317	0.0083834	0.0129159	0.000453401	0.00528608	0.0657302	0.0442813	0.0611154	0.0202113	0.056329	0.00192047	0.103664	0.00427799	0.0171836	0.0411608	0.0546964	0.000515848	0.0352557	0.0788816	0.00315615	0.0205471	1.044616	3.395108	0.268897	0.435938	0.564061	0.731103
792	-64.02333	-98.44425	34.42092	0.00829042	0.014731	0.000392675	0.00295954	0.00853592	0.027998	0.0428254	0.0148633	0.00974653	0.0188517	0.00869649	0.000938378	0.00769974	0.0362251	0.0124325	0.0291869	0.018613	0.00578731	1.12144e-05	0.00275468	0.0916727	0.013826	0.0137745	0.00218645	0.00712331	0.0427439	0.0225973	0.000344872	0.0456977	0.025305	0.000167996	0.00600411	0.0301974	0.00286171	0.00891434	0.0678466	0.83426	0.0267631	0.0711301	46.77047	0.434541	0.483184	0.516819	0.565456	0.311598	0.566272	0.83743	1.19413	1.76594	3.20926	0.8431284	0.0141727	0.0251831	0.000671289	0.00505941	0.0145924	0.0478634	0.0732113	0.0254092	0.016662	0.0322276	0.0148669	0.00160418	0.0131629	0.0619277	0.0212537	0.0498957	0.0318195	0.00989357	1.91714e-05	0.0047092	0.156717	0.0236358	0.0235478	0.00373779	0.0121775	0.0730718	0.0386307	0.000589568	0.0781214	0.0432595	0.000287193	0.0102642	0.0516233	0.00489217	0.0152393	0.5849571	1.137209	0.140803	0.383794	0.616205	0.859198
828	-53.68891	-97.83054	44.14163	0.000371719	0.00632169	0.00156743	0.0110533	0.00325263	0.0186279	0.00416415	0.0167603	0.00560816	0.0203593	0.00927468	0.0146756	0.00451846	0.0353202	0.000284898	0.011982	0.0207242	0.00662307	5.65407e-05	0.0198896	0.0112503	0.0187089	0.00925796	4.14664e-05	0.0066634	0.00289854	0.000905993	0.00252626	0.023769	0.0195692	0.00500429	0.00130974	0.0204702	0.00578293	0.00511106	0.17632	0.131163	0.430929	0.261588	1.549621	0.179127	0.402245	0.597755	0.820873	0.524421	0.72994	0.906459	1.10319	1.36998	1.90687	0.4667126	0.00107837	0.0183394	0.00454717	0.032066	0.00943597	0.0540401	0.0120803	0.0486222	0.0162694	0.0590629	0.0269061	0.0425745	0.0131082	0.102465	0.000826499	0.0347603	0.0601214	0.0192137	0.000164026	0.0577003	0.0326375	0.054275	0.0268576	0.000120295	0.0193307	0.00840876	0.00262831	0.00732875	0.0689546	0.0567709	0.0145176	0.0037996	0.0593847	0.0167765	0.0148273	0.344705	0.4539697	0.0417138	0.302916	0.697084	0.958286
864	-55.65344	-97.94496	42.29152	0.00554822	0.0211642	0.0134899	0.011412	0.00344474	0.0146455	0.0106171	0.000320646	0.00934997	0.0113202	0.0138464	0.00658927	0.00309341	0.0301951	0.00762156	0.0167775	0.0027702	0.00274588	0.0223268	0.0101345	0.0176169	0.00847483	0.016185	0.00668073	0.0137432	0.0412689	0.00142438	0.0191046	0.00789887	0.0384595	0.0431949	0.00640013	0.0306573	0.0079095	0.0178962	0.102991	0.0461476	0.379355	0.471507	0.2105979	0.00490987	0.205233	0.794767	0.99509	0.353382	0.602112	0.853618	1.17148	1.66082	2.8298	0.7521412	0.0112238	0.042814	0.0272894	0.0230859	0.00696853	0.029627	0.0214777	0.000648651	0.0189145	0.0229001	0.0280107	0.0133298	0.00625781	0.0610831	0.015418	0.03394	0.00560398	0.00555477	0.045166	0.0205016	0.035638	0.0171441	0.0327414	0.0135148	0.0278018	0.0834849	0.00288144	0.0386476	0.015979	0.0778016	0.0873811	0.0129471	0.0620181	0.0160005	0.0362031	0.4943279	4.339752	0.293173	0.443672	0.556328	0.706827
900	-50.19478	-93.17827	42.98349	0.00975715	0.00896343	0.0065573	0.0423345	0.0269457	0.0290388	0.00131223	0.0192945	0.0525193	0.0285769	0.0118371	0.00859204	0.0319571	0.0460815	0.0158879	0.00516362	0.00378409	0.0160781	0.000455214	0.0746588	0.0150662	0.00232332	0.0724456	0.0140937	0.00179577	0.0178256	0.00408041	0.0260757	0.125989	0.0575567	0.00206561	0.0199925	0.00792362	0.0290147	0.0199375	0.0221476	0.589064	0.0619832	0.326805	2.414414	0.231894	0.42321	0.57679	0.768106	0.58709	0.771253	0.922162	1.08441	1.29659	1.70332	0.3850899	0.0113988	0.0104715	0.00766057	0.0494574	0.0314793	0.0339246	0.00153301	0.0225408	0.0613557	0.033385	0.0138287	0.0100377	0.0373339	0.0538347	0.0185611	0.0060324	0.00442076	0.0187832	0.000531804	0.0872203	0.0176011	0.00271422	0.0846346	0.0164649	0.00209791	0.0208248	0.00476695	0.030463	0.147186	0.0672406	0.00241316	0.0233562	0.00925678	0.0338965	0.023292	0.8559806	0.9086844	0.113422	0.36797	0.63203	0.886578
936	-54.52171	-94.72801	40.2063	0.0267238	0.0104266	0.00204235	0.00611372	0.0228904	0.0162368	0.00245568	0.00216799	0.0222365	0.00406667	0.00769785	0.0169239	0.0109451	0.017221	0.00158445	0.00629975	0.00288261	0.00205331	0.026339	0.00832067	0.0286751	0.0192373	0.0184551	0.00386052	0.00983429	0.0108792	0.00901395	0.0010863	0.00491972	0.00264556	0.000312868	0.0213547	0.0209099	0.0276708	0.00926688	0.167042	0.479214	0.0758302	0.277914	6.07057	0.323008	0.452668	0.547331	0.676993	0.294442	0.550845	0.830245	1.20446	1.81539	3.39626	0.8840774	0.0661889	0.0258245	0.00505843	0.0151423	0.0566945	0.040215	0.00608217	0.00536963	0.055075	0.0100722	0.0190658	0.0419168	0.0271086	0.0426526	0.00392434	0.0156031	0.00713959	0.0050856	0.0652359	0.0206084	0.0710219	0.0476465	0.0457092	0.00956164	0.0243573	0.0269453	0.0223255	0.00269051	0.012185	0.00655247	0.000774904	0.0528909	0.0517892	0.0685343	0.022952	0.4037506	1.564319	0.180288	0.402753	0.597247	0.819712
972	-53.25761	-93.60278	40.34517	0.00114461	0.0147054	0.00126279	0.0115786	0.0333104	0.0240433	0.00133514	0.00542764	0.0342313	0.0344851	0.0157002	0.0173636	0.00851068	0.0593016	0.000774027	0.0257344	0.00633116	0.00955895	0.0097536	0.012385	0.00280004	0.0258387	0.0355408	0.00806594	0.00414917	0.00230656	0.0149617	0.0085222	0.0170048	0.00651133	0.00417102	0.00279109	0.00245097	0.0155328	0.0259823	0.334849	0.25681	0.207755	0.200587	7.387235	0.338689	0.457212	0.542787	0.661312	0.909014	0.954542	0.98559	1.01462	1.04762	1.10009	0.06897665	0.002273	0.0292024	0.00250768	0.0229932	0.066149	0.0477461	0.00265137	0.0107784	0.0679777	0.0684816	0.0311779	0.0344812	0.0169008	0.117763	0.00153709	0.0511041	0.0125726	0.0189825	0.019369	0.0245946	0.00556042	0.0513113	0.0705782	0.0160176	0.00823956	0.00458044	0.0297115	0.0169237	0.0337687	0.0129304	0.00828294	0.00554264	0.00486721	0.0308456	0.0515965	0.5035671	1.848009	0.200567	0.411256	0.588744	0.799433
1008	-54.00798	-95.4299	41.42192	0.0022433	0.0242563	0.00243816	0.0163632	0.033947	0.0049694	0.0217561	0.00249881	0.0219719	0.0305624	0.0273573	0.0102129	0.00244851	0.0482232	0.00293535	0.00596122	0.0164072	0.0199266	0.0271776	0.0190456	0.0150832	0.00371215	0.0271306	0.00436349	0.000105517	0.0116663	0.00336038	0.00527666	0.0180917	0.00851242	0.00907411	0.00898896	0.0168148	0.0301462	0.0101905	0.135196	0.0453014	0.565867	0.253636	6.283828	0.325858	0.453503	0.546497	0.674142	0.666592	0.820533	0.940155	1.06365	1.21872	1.50017	0.2932604	0.00437105	0.047263	0.00475071	0.0318834	0.0661452	0.0096828	0.0423915	0.0048689	0.042812	0.0595504	0.0533053	0.0198998	0.0047709	0.0939622	0.00571949	0.0116154	0.0319692	0.0388266	0.0529552	0.03711	0.0293894	0.00723308	0.0528635	0.00850219	0.000205599	0.0227317	0.00654765	0.0102815	0.0352514	0.0165863	0.0176808	0.0175149	0.0327634	0.0587394	0.0198561	0.513219	0.839435	0.104021	0.361822	0.638179	0.895979
1044	-50.90636	-93.68534	42.77897	0.0410583	0.0147326	0.0416381	0.000190756	0.00843651	0.00937601	0.00640879	0.00930321	0.0234424	0.0393569	0.0106875	0.0347026	0.0180865	0.0299403	0.00584759	0.00168205	0.00191318	0.00746524	0.0101096	0.0419438	0.0110557	0.0131066	0.0348904	0.0289094	0.00120947	0.0322892	0.00116237	0.0277369	0.00144257	0.00466514	0.00812716	0.0200738	0.0011686	0.00664657	0.0066244	0.11806	0.485607	0.23343	0.162903	2.332757	0.227964	0.421777	0.578223	0.772035	0.971427	0.985961	0.995599	1.00442	1.01424	1.02941	0.02096125	0.0739217	0.0265247	0.0749655	0.000343439	0.0151891	0.0168806	0.0115384	0.0167496	0.0422058	0.0708585	0.0192419	0.0624788	0.032563	0.0539047	0.010528	0.00302838	0.0034445	0.0134405	0.0182014	0.0755158	0.0199048	0.0235972	0.0628169	0.0520487	0.00217754	0.0581337	0.00209274	0.0499376	0.00259722	0.00839914	0.0146322	0.036141	0.00210396	0.0119665	0.0119266	0.5554304	1.784635	0.196359	0.409548	0.590452	0.803641
1080	-59.08334	-101.446	42.36269	0.0212698	0.0199107	0.00797827	0.00805135	0.00448878	0.00771498	0.00239144	0.0661472	0.0117706	0.0362417	0.00408408	0.0362798	0.00142895	0.123625	0.00256251	3.16923e-05	0.0112072	0.000861292	0.000930259	0.00658037	0.0242222	0.012345	0.020128	0.00841194	0.000461455	0.104084	0.00840993	0.0279707	0.00144458	0.00500785	0.00794551	0.011778	0.00869397	0.0186481	0.0167444	0.0549279	0.0167471	0.761813	0.166512	0.3009397	0.016001	0.25266	0.74734	0.983999	0.393146	0.634253	0.86758	1.15263	1.57666	2.54359	0.6750389	0.0327303	0.0306389	0.0122771	0.0123895	0.0069074	0.0118719	0.00367997	0.101788	0.0181128	0.0557692	0.00628464	0.0558279	0.00219889	0.190235	0.00394323	4.87686e-05	0.0172458	0.00132537	0.00143149	0.010126	0.0372734	0.0189967	0.0309732	0.0129444	0.000710092	0.160166	0.0129413	0.0430417	0.00222293	0.00770615	0.0122267	0.0181241	0.0133784	0.028696	0.0257665	0.6498513	4.273227	0.291706	0.443216	0.556784	0.708293
1116	-51.13023	-96.13596	45.00572	0.00191137	0.0418937	0.00920861	0.000315135	0.0240637	0.00358011	0.0098769	0.0198614	0.00418188	0.0232121	0.0337321	0.0131422	0.044321	0.0728527	0.00606063	6.64411e-05	0.0104707	0.0340803	0.0129878	0.050881	0.00909481	0.00494951	0.0356418	0.000107049	0.000551859	0.0719244	0.00796228	0.0191443	0.000169624	0.0297012	0.0250178	0.0224652	0.000912614	0.00655766	0.00650324	0.125351	0.43939	0.0903266	0.344932	0.7761435	0.0949333	0.355435	0.644565	0.905067	0.639218	0.803923	0.934176	1.07046	1.2439	1.56441	0.3235799	0.00290746	0.0637261	0.0140076	0.000479364	0.0366041	0.00544583	0.0150241	0.0302119	0.00636121	0.0353088	0.0513111	0.0199911	0.0674183	0.110819	0.00921905	0.000101066	0.0159274	0.0518407	0.0197563	0.0773969	0.0138344	0.00752888	0.054216	0.000162836	0.000839453	0.109407	0.0121117	0.0291211	0.000258021	0.0451796	0.0380555	0.0341727	0.00138821	0.0099751	0.00989231	0.6574032	0.1285561	0.00043331	0.143395	0.856605	0.999567
1152	-52.74243	-98.20012	45.45769	0.0228311	0.00533048	0.0108184	7.72359e-06	0.0374426	0.00197832	0.00351929	0.0445382	0.0738728	0.0249519	0.00523578	0.035504	0.0168029	0.0145448	0.00613649	0.00137024	0.0463452	0.0359992	0.00566949	0.0537885	0.00760244	0.00363981	0.0761008	5.73506e-05	0.00035756	0.076549	0.0034864	0.00206273	0.00226608	0.0175185	0.0259113	0.0149763	0.000554571	0.00104724	0.0128948	0.097228	0.42339	0.367681	0.111701	0.358605	0.0251623	0.274975	0.725025	0.974838	0.864074	0.931227	0.978016	1.02248	1.07385	1.15731	0.1056382	0.0330067	0.00770622	0.01564	1.11659e-05	0.0541304	0.00286003	0.00508779	0.0643884	0.106797	0.0360726	0.0075693	0.0513276	0.0242918	0.0210272	0.00887145	0.00198094	0.0670007	0.0520436	0.00819631	0.0777614	0.0109908	0.00526203	0.110018	8.29111e-05	0.00051692	0.110666	0.00504025	0.00298207	0.00327605	0.0253262	0.0374597	0.0216511	0.000801737	0.00151398	0.0186418	0.6917122	0.6493242	0.075259	0.339708	0.660292	0.924741
1188	-49.64569	-93.67409	44.0284	0.00343769	0.0411725	0.027101	0.00148536	0.00612507	0.0124138	0.0006726	0.00580488	0.00913057	0.0368948	0.0089492	0.00902908	0.0121143	0.0194461	0.000899534	0.0133672	0.00217148	0.0020908	0.00847511	0.0190803	0.00458839	0.00922155	0.00478867	0.000528188	0.0240635	0.0103302	0.00454669	0.00214276	0.0211894	0.00617783	0.00601375	0.00373899	0.000709536	0.0140618	0.00614422	0.0810538	0.655665	0.0180838	0.245197	1.874556	0.20228	0.411944	0.588056	0.79772	0.707263	0.844579	0.948666	1.05411	1.18402	1.4139	0.2504364	0.00959961	0.114973	0.0756786	0.00414781	0.017104	0.0346649	0.00187821	0.0162099	0.0254968	0.103027	0.0249903	0.0252134	0.0338286	0.0543026	0.00251192	0.0373274	0.00606377	0.00583847	0.0236664	0.0532811	0.0128129	0.0257508	0.0133722	0.00147495	0.0671963	0.0288468	0.0126965	0.00598357	0.0591706	0.0172513	0.0167932	0.010441	0.00198135	0.0392672	0.0171575	0.358107	0.5319706	0.0554406	0.320087	0.679913	0.944559
1224	-53.14945	-95.00144	41.85199	0.0148279	0.0179129	0.00523727	0.00202887	0.01516	0.00159074	0.000527183	0.00206708	0.0128948	0.0220409	0.0083008	0.0369114	0.00130787	0.00829568	0.00459163	0.00803035	0.00836446	0.00137065	0.00820613	0.0117689	0.000864603	0.00569192	0.0241971	0.0286603	0.0185313	0.000494005	0.00352075	0.00152004	0.0532967	0.00624161	0.00364664	0.0036824	0.00546928	0.017909	0.00682754	0.365594	0.299946	0.0615509	0.272909	0.8256786	0.102087	0.360501	0.639499	0.897913	0.230168	0.488504	0.79971	1.25045	2.04707	4.34465	1.062148	0.0398611	0.0481544	0.0140791	0.00545413	0.040754	0.00427631	0.0014172	0.00555682	0.0346644	0.0592516	0.0223147	0.0992273	0.00351589	0.0223009	0.0123435	0.0215876	0.0224858	0.00368467	0.0220602	0.0316377	0.00232427	0.0153013	0.065048	0.0770462	0.049817	0.00132801	0.00946467	0.00408625	0.143275	0.016779	0.0098031	0.00989923	0.0147028	0.0481438	0.0183542	0.3719888	3.530303	0.272896	0.437241	0.562759	0.727104
1260	-50.38504	-94.60973	44.22469	0.0137661	0.015311	0.0164374	0.00362494	0.00957388	0.0053049	0.00450081	0.00650291	0.0311644	0.0731361	0.00153961	0.0066558	0.027129	0.0927692	0.00490679	0.00432744	0.0130049	0.00570907	0.00107493	0.0132238	0.00160163	0.0106854	0.00202526	0.0209555	0.0353161	0.018051	0.0011331	0.0148304	0.0545918	0.016847	0.00130261	0.00550525	0.0196794	0.058634	0.0174208	0.0210219	0.17728	0.423571	0.378127	0.5504881	0.0586528	0.323612	0.676388	0.941347	0.978212	0.989314	0.996654	1.00336	1.0108	1.02227	0.01592857	0.021912	0.0243712	0.0261641	0.00576997	0.0152391	0.00844403	0.00716413	0.010351	0.0496057	0.116414	0.00245065	0.0105943	0.0431824	0.147665	0.00781035	0.00688817	0.0207004	0.00908736	0.00171102	0.0210489	0.00254939	0.0170085	0.00322369	0.0333558	0.0562141	0.0287325	0.00180361	0.0236062	0.0868961	0.0268161	0.00207343	0.00876294	0.0313245	0.0933302	0.0277295	0.6282424	1.9278	0.205631	0.413278	0.586722	0.794368
1296	-56.7868	-100.0643	43.27749	0.0272032	0.0211925	0.0191366	0.00474299	0.015345	0.00386966	0.00561406	0.0101324	0.0136937	0.0111456	0.016256	0.00511388	0.0285409	0.0476849	0.0255192	0.015997	0.0276798	0.0299839	0.00527458	0.0198685	0.000268737	0.000922482	0.0269405	0.0179866	0.0183654	0.000316179	0.00261248	0.000295371	0.0184624	0.0147551	0.00203741	0.0348317	0.00300663	0.0416139	0.0017109	0.300497	0.332579	0.276707	0.0902175	1.076873	0.134076	0.380153	0.619847	0.865924	0.513022	0.722159	0.903433	1.10689	1.38474	1.94923	0.4826027	0.0505523	0.0393825	0.0355619	0.00881399	0.028516	0.00719106	0.0104327	0.0188293	0.0254473	0.0207121	0.0302089	0.00950322	0.0530381	0.0886139	0.0474228	0.0297276	0.0514379	0.0557197	0.00980186	0.0369221	0.000499399	0.00171427	0.0500641	0.0334249	0.0341289	0.000587562	0.00485482	0.000548894	0.034309	0.0274198	0.00378616	0.0647285	0.00558728	0.0773319	0.00317941	0.5381204	1.87851	0.202532	0.412045	0.587955	0.797467
1332	-59.38434	-103.8475	44.46313	0.0232742	0.011736	0.0255124	0.00286168	0.0214724	0.0130144	0.0128308	0.00156598	0.00534716	0.00968741	0.01253	0.0223041	0.000450505	0.00694651	0.00497703	0.00433271	0.0183297	0.00864672	0.00860123	0.00205288	0.00636251	0.0027206	0.000941944	0.0015704	0.0121789	0.00873345	0.00801659	0.0233022	0.0102665	0.00369686	0.00718951	0.00452804	0.00241665	0.0140736	0.00445542	0.0491314	0.48256	0.0627796	0.405529	0.5503745	0.0586332	0.323591	0.676409	0.941367	0.362062	0.609281	0.856775	1.16717	1.64128	2.76196	0.7345946	0.0711907	0.0358978	0.0780371	0.00875326	0.0656796	0.0398083	0.0392467	0.00479001	0.0163558	0.0296317	0.0383265	0.0682236	0.001378	0.0212479	0.0152237	0.0132528	0.0560667	0.0264485	0.0263093	0.00627931	0.0194616	0.00832174	0.00288121	0.00480353	0.0372526	0.0267138	0.0245211	0.0712765	0.0314029	0.0113079	0.0219912	0.0138503	0.00739202	0.0430482	0.0136282	0.326927	0.8095665	0.0997925	0.358908	0.641092	0.900207
1368	-61.74006	-103.268	41.52792	0.0292499	0.0211127	0.00465121	0.00444395	0.00807801	0.0112168	0.00341264	0.0185006	0.0217304	0.0147398	0.0178904	0.00911464	0.00143294	0.0222095	0.00606038	0.0271741	0.0167942	0.00929763	0.00490853	0.0151256	0.0138468	0.00836586	0.00123974	0.00404585	0.0191067	0.0251246	0.00802073	0.00639225	0.0097385	0.0155571	0.00936336	0.00453477	0.0017965	0.0191936	0.000671882	0.110783	0.443299	0.319334	0.126585	5.567265	0.315684	0.450505	0.549494	0.684317	0.329775	0.582149	0.844685	1.18387	1.71777	3.03237	0.8021318	0.0706278	0.0509793	0.0112309	0.0107305	0.0195054	0.0270845	0.00824027	0.0446721	0.0524709	0.0355913	0.0431988	0.0220085	0.00346001	0.0536277	0.0146336	0.0656155	0.0405519	0.0224503	0.0118523	0.0365228	0.0334349	0.0202005	0.00299352	0.00976922	0.0461355	0.0606665	0.0193671	0.0154349	0.0235149	0.0375645	0.022609	0.0109498	0.00433789	0.0463453	0.00162235	0.4141424	0.5009566	0.0500102	0.313744	0.686256	0.94999
1404	-60.72478	-103.2956	42.57086	0.00811804	0.00214301	0.00601089	0.01287	0.0342797	0.00796443	0.00181021	0.0470438	0.00917474	0.00844127	0.00996773	0.0049177	0.0105987	0.00824134	0.00741933	0.0116547	0.0139011	0.00191995	0.0120108	0.00932702	0.002915	0.000540941	0.00279037	0.00160137	0.0145183	0.0385453	0.00610411	0.00703406	0.0047835	0.00834136	0.0039935	0.00634015	0.00239703	0.000245001	0.00801257	0.294186	0.550196	0.0730851	0.0825326	0.8946915	0.111567	0.36679	0.63321	0.888433	0.196973	0.452773	0.780982	1.28044	2.20861	5.07684	1.174762	0.0241625	0.00637843	0.0178908	0.0383061	0.10203	0.0237053	0.00538791	0.140021	0.0273076	0.0251245	0.0296679	0.014637	0.0315459	0.0245295	0.0220829	0.0346889	0.0413752	0.00571453	0.0357489	0.0277609	0.00867618	0.00161005	0.00830525	0.00476632	0.0432121	0.114726	0.0181682	0.0209361	0.0142376	0.0248272	0.0118862	0.0188708	0.00713451	0.000729221	0.0238486	0.335977	2.050708	0.212967	0.416141	0.583859	0.787033
1440	-56.11762	-98.64611	42.52849	0.00158062	0.00883469	0.00606916	0.00403211	0.00881044	0.00430562	0.000869379	0.00145359	0.00199152	0.00124888	0.00864993	0.00354616	0.00336799	0.00159285	0.00102033	0.00314985	0.000177445	0.000607887	0.00140529	0.00757593	0.00407243	0.0023669	0.000577341	0.00206992	0.00473919	0.000594949	0.00210172	0.00172186	0.00709678	0.00422439	0.00400294	0.00111724	0.000924596	0.000377721	0.000366533	0.00338799	0.76833	0.0839397	0.144342	1.225798	0.150098	0.388604	0.611396	0.849902	0.386531	0.629027	0.865343	1.15561	1.58976	2.58711	0.6873073	0.0148214	0.0828427	0.0569103	0.037809	0.0826153	0.0403737	0.00815215	0.0136303	0.0186744	0.0117108	0.0811102	0.0332522	0.0315815	0.0149362	0.00956759	0.029536	0.0016639	0.00570015	0.0131774	0.0710393	0.0381871	0.0221943	0.00541371	0.0194096	0.0444393	0.00557882	0.0197078	0.0161459	0.0665463	0.039612	0.0375355	0.0104763	0.00866991	0.00354188	0.00343697	0.1066442	1.448866	0.170834	0.398536	0.601464	0.829166
1476	-51.87408	-93.76113	41.88705	0.0121685	0.0293768	0.00939205	0.00429591	0.0243913	0.0084772	0.00621048	0.0224795	0.00318295	0.0160165	0.00073204	0.00707416	0.00350957	0.0138196	0.00562359	0.0225345	0.00253681	0.0149431	0.003536	0.00292122	0.0051323	0.0270999	0.00310205	0.0120392	0.0206877	0.000773339	0.00598139	0.016932	0.0173177	0.00844316	0.00926364	0.0101878	0.00597874	0.00563682	0.0234293	0.0889017	0.250859	0.513506	0.146733	3.717416	0.278106	0.438921	0.561079	0.721894	0.568627	0.759327	0.91769	1.08969	1.31696	1.75862	0.4081941	0.0315878	0.0762586	0.0243806	0.0111516	0.0633168	0.0220057	0.0161216	0.058354	0.00826253	0.0415767	0.00190028	0.0183636	0.00911041	0.0358738	0.0145981	0.0584966	0.00658524	0.0387903	0.00917901	0.00758311	0.0133228	0.0703479	0.00805253	0.0312522	0.0537026	0.00200749	0.0155269	0.0439533	0.0449546	0.0219174	0.0240472	0.0264463	0.0155201	0.0146325	0.0608195	0.3852267	1.368443	0.163761	0.395261	0.604739	0.836239
1512	-51.57356	-95.45332	43.87976	4.81885e-05	0.00415902	0.00118799	0.0128749	0.0144059	0.000112072	0.00555213	0.010351	0.0161024	0.0255064	0.00414707	0.00303811	0.00144403	0.0347866	0.00750041	0.0096782	0.00143728	0.00502518	0.000622487	0.0261348	0.00320982	0.0200229	0.000776497	0.0155815	0.00967848	0.0041109	0.0113046	0.042175	0.0257051	0.0112255	0.00520925	0.0216191	0.00374844	0.00238385	0.0221235	0.264466	0.244538	0.36926	0.121736	1.516704	0.176483	0.401077	0.598923	0.823517	0.45144	0.678496	0.886025	1.12864	1.47385	2.21514	0.5750666	0.000125822	0.0108594	0.00310189	0.0336169	0.0376144	0.000292625	0.0144969	0.027027	0.0420441	0.0665983	0.0108282	0.00793264	0.00377042	0.0908294	0.0195839	0.0252702	0.00375279	0.013121	0.00162534	0.0682392	0.00838098	0.0522808	0.00202747	0.0406839	0.0252709	0.0107337	0.0295168	0.110121	0.067117	0.0293102	0.0136016	0.0564484	0.00978735	0.00622434	0.0577653	0.3829886	0.6595855	0.0769228	0.341159	0.658841	0.923077
