Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
5832	-51.06749	-96.65952	45.59202	0.00135586	0.0145569	0.0260466	0.0141105	0.00125628	0.000201037	0.00913701	0.00238842	0.0232149	0.0378199	0.010261	0.010653	0.0184926	0.0236112	0.00218849	0.013417	0.0121794	0.0108027	0.0207107	0.018313	0.00146227	0.0208599	0.0113968	0.0044904	0.00878266	0.0584506	0.00215009	0.0840785	0.0597774	0.00866446	0.0295931	0.00995713	0.0157878	0.00449668	0.0243392	0.755472	0.136092	0.0881119	0.0203242	0.311776	0.017636	0.257247	0.742753	0.982364	0.840121	0.918547	0.973841	1.02686	1.08868	1.19031	0.1259657	0.00220463	0.0236696	0.0423519	0.0229438	0.00204272	0.000326888	0.0148568	0.00388358	0.0377477	0.0614955	0.0166844	0.0173219	0.0300691	0.038392	0.00355851	0.0218161	0.0198038	0.0175653	0.0336758	0.029777	0.00237766	0.0339184	0.0185313	0.00730142	0.0142807	0.095041	0.00349606	0.136712	0.0971985	0.0140885	0.0481186	0.0161904	0.025671	0.00731163	0.0395756	0.6150035	0.1122397	0.000178897	0.128519	0.871481	0.999821
5868	-56.11115	-100.0873	43.97613	0.00149784	0.00734019	0.00607735	0.00522716	0.00436653	4.70605e-06	0.00266141	0.00182497	0.00247402	0.00184852	0.00616544	0.000995881	0.00392956	0.029707	0.000798685	0.00836508	0.000935346	0.0168244	0.0136397	0.00711411	0.0061643	0.00128245	0.0052108	0.00228888	0.00397601	0.018233	0.000708391	0.0134992	0.0073888	0.00327562	0.00111671	0.00270627	0.013013	0.0139551	0.0106751	0.33818	0.0743058	0.181916	0.405598	0.9330948	0.116606	0.369959	0.630041	0.883394	0.21204	0.469345	0.78979	1.26616	2.13063	4.7161	1.121467	0.00664845	0.0325808	0.0269755	0.0232018	0.0193817	2.08887e-05	0.0118132	0.00810046	0.0109814	0.00820499	0.0273665	0.00442041	0.0174421	0.13186	0.00354512	0.03713	0.00415171	0.0746785	0.0605425	0.0315773	0.0273614	0.00569238	0.0231292	0.0101596	0.0176483	0.0809309	0.00314433	0.059919	0.0327966	0.0145395	0.00495675	0.0120123	0.0577606	0.0619423	0.0473833	0.2252915	0.3281317	0.0201883	0.263807	0.736193	0.979812
5904	-49.82901	-90.9109	41.08189	0.00457116	0.0142837	0.0289381	0.00713745	0.00905368	0.000812793	0.00953295	0.0300596	0.00902195	0.0609694	0.00963796	0.00285801	0.011336	0.0331099	0.00058168	0.00282095	0.00593613	0.00943769	0.0124147	0.0146148	0.00781095	0.0336782	0.00424892	0.0108958	0.00486787	0.0112798	0.00809757	0.0286642	0.0221301	0.0119613	0.000792027	0.0029887	0.0164649	0.0227693	0.00286759	0.0628721	0.0664658	0.692315	0.178347	8.551287	0.349563	0.4603	0.539701	0.650436	0.580415	0.766963	0.920559	1.0863	1.30384	1.72291	0.3933586	0.00979578	0.0306093	0.0620129	0.0152952	0.0194016	0.00174178	0.0204287	0.0644163	0.0193336	0.130654	0.0206537	0.00612458	0.0242925	0.0709529	0.00124651	0.00604516	0.0127208	0.0202245	0.0266041	0.0313189	0.0167385	0.0721707	0.00910524	0.0233492	0.0104316	0.0241721	0.0173527	0.0614261	0.0474238	0.0256325	0.00169728	0.00640465	0.0352836	0.0487936	0.00614512	0.466646	0.3001563	0.0158847	0.25232	0.74768	0.984115
5940	-66.75968	-100.534	33.7743	0.015843	0.00727686	0.0309521	0.0160658	0.0372062	0.00701718	0.0333288	0.00837354	0.000429236	0.0551657	0.0161027	0.118402	0.135711	0.0485148	0.0651665	0.013704	0.00372585	0.0219153	0.0456976	0.0199838	0.0145727	0.0502259	0.00604199	0.0487416	0.0113722	0.00690141	0.00254981	0.111899	0.0271995	0.0376941	0.00249556	0.015598	0.0264003	0.00288498	0.00994951	0.0983642	0.173638	0.072604	0.655394	12.29383	0.373715	0.467002	0.532997	0.626286	0.833347	0.914927	0.972643	1.02813	1.09298	1.19998	0.131819	0.0147362	0.00676849	0.0287897	0.0149434	0.0346069	0.00652695	0.0310004	0.00778855	0.000399249	0.0513118	0.0149777	0.11013	0.12623	0.0451255	0.0606139	0.0127466	0.00346555	0.0203843	0.0425051	0.0185877	0.0135546	0.046717	0.00561989	0.0453364	0.0105777	0.00641927	0.00237168	0.104082	0.0252993	0.0350607	0.00232121	0.0145083	0.0245559	0.00268343	0.00925442	1.075109	15.86935	0.388475	0.47101	0.52899	0.611525
5976	-56.16132	-100.0004	43.83911	0.0185946	0.00496595	0.00906442	0.000976728	0.00573963	0.0147446	0.0348678	0.0179546	0.0109202	0.0313457	0.0167036	0.0235059	0.00303457	0.0225377	0.00908962	0.00117193	0.00181256	0.00418288	0.00475963	0.0149713	0.00933838	0.0207556	0.0138145	0.0796314	0.0022306	0.000995461	0.0118819	0.0117777	0.0139061	0.00866426	0.00366167	0.0287975	0.0181872	0.0082636	0.00860901	0.141573	0.370094	0.0705939	0.417739	0.1967633	0.00373914	0.196228	0.803772	0.996261	0.93459	0.967547	0.98976	1.01035	1.03354	1.06999	0.04891368	0.0378356	0.0101045	0.0184439	0.00198741	0.0116788	0.0300017	0.0709475	0.0365333	0.02222	0.063781	0.0339879	0.0478288	0.00617463	0.0458588	0.0184952	0.0023846	0.00368813	0.00851115	0.0096847	0.030463	0.0190014	0.0422326	0.0281093	0.162031	0.00453873	0.00202552	0.0241767	0.0239648	0.0282955	0.0176297	0.00745061	0.0585959	0.0370065	0.0168144	0.0175173	0.4914587	2.767706	0.247154	0.428616	0.571384	0.752846
6012	-53.74624	-97.22419	43.47795	0.0174273	0.0227627	0.0163349	0.000928628	0.0232332	0.00342977	0.00186183	0.0291167	0.000806777	0.00677709	0.00474616	0.0134275	0.0105561	0.0486176	0.0458197	0.00196675	0.00954212	0.000239065	0.00479604	0.00642738	0.0111858	0.00488424	0.0125381	0.00479904	0.00217073	0.00228992	0.00106516	0.00753303	0.0202455	0.0200211	0.00422696	0.00221511	0.0557286	0.000188079	0.0292256	0.0939688	0.129023	0.483785	0.293223	2.732416	0.245744	0.428127	0.571873	0.754256	0.914104	0.957144	0.986428	1.01376	1.04477	1.09397	0.06493953	0.0389756	0.050908	0.0365325	0.00207684	0.0519602	0.00767055	0.00416391	0.0651185	0.00180433	0.0151567	0.0106146	0.0300302	0.0236084	0.108732	0.102474	0.00439857	0.0213406	0.00053466	0.0107262	0.0143746	0.0250166	0.0109234	0.0280409	0.0107329	0.00485476	0.00512132	0.00238219	0.0168474	0.0452784	0.0447765	0.00945345	0.00495402	0.124635	0.000420633	0.065362	0.4471345	0.7036286	0.0839221	0.346998	0.653002	0.916078
6048	-57.4611	-97.41462	39.95352	0.0183082	0.0155655	0.00280577	0.00630066	0.00227159	0.00850063	0.0039989	0.00557316	8.87011e-05	0.0116028	0.0086516	0.00618854	0.00682906	0.0168955	0.0419619	0.00179319	0.000182411	0.0116811	0.0100852	0.0311601	0.00562937	0.00470358	0.0371962	0.0129131	0.00931036	0.00200065	0.000256209	0.00637903	0.00452243	0.00866932	0.0118149	0.0116235	0.0088253	0.000695706	0.0047375	0.10407	0.483178	0.131516	0.281235	13.61208	0.379813	0.468664	0.531335	0.620188	0.959231	0.979905	0.993687	1.00635	1.02051	1.0425	0.03009662	0.0538919	0.0458184	0.00825902	0.0185465	0.00668661	0.0250223	0.0117711	0.0164051	0.000261099	0.0341538	0.0254667	0.0182165	0.0201019	0.0497333	0.123519	0.00527841	0.000536943	0.0343842	0.0296865	0.0917225	0.0165705	0.0138454	0.10949	0.0380109	0.0274058	0.00588908	0.000754174	0.0187772	0.0133122	0.0255189	0.0347782	0.0342149	0.025978	0.00204787	0.0139452	0.3397218	0.502353	0.0502557	0.314042	0.685958	0.949744
6084	-54.43957	-99.25051	44.81094	0.00628924	0.0220495	0.0151071	0.0121503	0.0314481	0.0460346	0.00123786	0.0052381	0.0147373	0.0268886	0.00794214	0.00737096	0.0205272	0.0278914	0.0063829	0.00564744	0.0769185	0.00940114	0.00443482	0.0270266	0.0340205	0.0186082	0.0197311	0.00487087	0.0592801	0.026363	0.0113993	0.024403	0.00995227	0.0122339	0.0103144	0.00926073	0.00714803	0.0360518	0.0450185	0.0057524	0.15671	0.705634	0.131904	0.7380901	0.0892352	0.351174	0.648826	0.910765	0.658829	0.815859	0.938481	1.06555	1.2257	1.51784	0.3017304	0.00894146	0.031348	0.0214779	0.0172742	0.04471	0.0654477	0.00175987	0.00744705	0.0209521	0.0382277	0.0112914	0.0104793	0.0291836	0.0396535	0.00907461	0.00802901	0.109356	0.0133657	0.00630502	0.0384239	0.0483672	0.0264554	0.0280518	0.00692496	0.084279	0.0374804	0.0162064	0.0346939	0.0141492	0.017393	0.0146641	0.013166	0.0101624	0.0512552	0.0640031	0.7033796	0.7152211	0.0857255	0.348439	0.651561	0.914275
6120	-59.30647	-100.8658	41.55928	0.0146876	0.0547029	0.0354842	0.0574753	0.0297825	0.00513786	0.0147393	0.0101555	0.00434472	0.148097	0.0151182	0.0259571	0.0599199	0.101997	0.0108765	0.0246121	0.052739	0.000983305	0.0188553	0.0437639	0.0324685	0.100032	0.00431591	0.0142521	0.066453	0.0917299	0.0112201	0.0204224	0.00756964	0.157198	0.0528017	0.0156304	0.00907554	0.0224642	0.011277	0.0528498	0.358116	0.331348	0.257686	0.3277139	0.020122	0.263645	0.736356	0.979878	0.618463	0.791085	0.929496	1.07585	1.26409	1.61691	0.347447	0.0109093	0.0406309	0.0263561	0.0426901	0.0221211	0.00381617	0.0109477	0.00754302	0.00322706	0.11	0.0112291	0.0192798	0.0445058	0.0757587	0.00807861	0.0182808	0.0391721	0.000730355	0.0140049	0.0325058	0.0241161	0.0742991	0.00320566	0.0105858	0.0493583	0.0681329	0.00833375	0.0151688	0.00562239	0.11676	0.0392187	0.0116096	0.00674091	0.0166854	0.00837604	1.346339	5.285575	0.311167	0.449158	0.550842	0.688832
6156	-63.59427	-105.4958	41.90151	0.00535956	0.0428398	0.000366387	0.0247507	0.023426	0.0149825	0.00807736	4.14811e-05	0.00186517	0.0332413	0.00626563	0.00547403	0.0236254	0.101229	0.0245933	0.00370229	0.0432095	0.00348262	0.0283192	0.0308095	0.0348754	0.0151526	0.016561	0.0199884	0.0164632	0.00184675	9.20054e-05	0.040579	0.0308944	0.0247296	0.000602856	0.00550448	0.0108086	0.0131883	0.0469187	0.308849	0.183956	0.223291	0.283905	1.180413	0.145419	0.386214	0.613787	0.854581	0.754087	0.871401	0.957964	1.04388	1.14758	1.32611	0.2040845	0.00761446	0.0608636	0.000520535	0.0351639	0.0332819	0.021286	0.0114757	5.89333e-05	0.00264989	0.0472268	0.00890173	0.00777709	0.0335652	0.143819	0.0349402	0.00525994	0.0613888	0.00494784	0.0402337	0.0437718	0.0495484	0.0215277	0.0235286	0.0283981	0.0233897	0.00262373	0.000130714	0.0576515	0.0438924	0.035134	0.000856493	0.00782035	0.015356	0.018737	0.0666585	0.7038662	4.377468	0.293991	0.443926	0.556075	0.706008
6192	-55.83507	-98.0242	42.18913	0.00407244	0.0377144	0.00689734	0.00120144	0.00278017	0.00672386	0.00369713	0.0196083	0.000245538	0.0306074	0.0126979	0.000665282	0.0101843	0.0613411	0.00378516	0.0034848	0.0254571	0.00978849	0.0133562	0.0241081	0.0406214	0.00581978	0.020791	0.00119302	0.0241505	0.0310742	0.000199961	0.0533077	0.0529712	0.00695792	0.00116807	0.111071	0.0023032	0.00472756	0.00215524	0.0119461	0.52398	0.253449	0.210625	4.16267	0.289199	0.442434	0.557566	0.710801	0.973888	0.987179	0.995982	1.00403	1.01299	1.02681	0.01913168	0.00639388	0.0592129	0.0108291	0.0018863	0.00436496	0.0105567	0.00580463	0.0307857	0.000385503	0.0480547	0.0199361	0.00104452	0.0159897	0.0963076	0.00594283	0.00547125	0.0399686	0.0153683	0.0209697	0.0378505	0.063777	0.00913726	0.0326426	0.00187308	0.0379172	0.0487876	0.000313945	0.083695	0.0831666	0.0109242	0.00183391	0.174386	0.0036161	0.00742243	0.0033838	0.6369284	1.216972	0.149201	0.38815	0.61185	0.850799
6228	-51.44175	-95.7756	44.33385	0.0272619	0.0146155	0.0162132	0.0222579	0.0159996	0.00351988	0.00229927	0.00251772	0.000244824	0.0287631	0.0102496	0.00183882	0.00432271	0.0438793	0.00427719	0.00612302	0.0212446	0.000333399	0.0181418	0.0436599	0.0373579	0.0143623	0.0309718	0.00374334	0.00989349	0.0356033	0.00561559	0.0354853	0.00838975	0.00197228	0.00844034	0.0614808	0.00255136	0.00507495	0.00017877	0.0623742	0.351464	0.351881	0.23428	1.064639	0.13267	0.379374	0.620627	0.867329	0.297362	0.553503	0.831492	1.20266	1.80667	3.3629	0.8769414	0.0496678	0.0266277	0.0295384	0.0405512	0.0291492	0.00641279	0.00418899	0.00458698	0.000446039	0.0524029	0.0186736	0.0033501	0.00787544	0.0799427	0.00779252	0.0111554	0.038705	0.000607412	0.0330521	0.079543	0.0680614	0.0261664	0.0564268	0.0068199	0.0180247	0.0648649	0.0102309	0.0646498	0.0152851	0.00359325	0.0153773	0.11201	0.00464827	0.00924593	0.000325697	0.5488846	0.3256214	0.0197906	0.262827	0.737173	0.980209
6264	-70.85197	-107.6944	36.84239	0.0610389	0.0165385	0.022816	0.0159618	0.0123611	0.028158	0.0746681	0.00845429	0.0152866	0.0329097	0.000793585	0.00339627	0.0591148	0.0540709	0.00122103	0.0001675	0.00661009	0.0351748	0.0197215	0.0272237	0.0124255	0.116815	0.0157422	0.0172711	0.0181369	0.0291164	0.0151056	0.199651	0.0201919	0.020299	0.145935	0.0145214	0.0224484	0.0433471	0.0789077	0.1114	0.431321	0.327702	0.129578	9.34876	0.355859	0.462069	0.537932	0.64414	0.457898	0.683213	0.887942	1.1262	1.46367	2.18389	0.564796	0.0482291	0.0130677	0.0180278	0.012612	0.00976694	0.0222487	0.0589981	0.00668006	0.0120785	0.0260032	0.000627042	0.00268352	0.0467088	0.0427234	0.000964782	0.000132348	0.00522288	0.027793	0.0155827	0.0215105	0.0098179	0.0923001	0.0124385	0.0136465	0.0143306	0.023006	0.0119355	0.157752	0.0159543	0.016039	0.115309	0.0114739	0.0177373	0.0342502	0.062348	1.265602	5.024522	0.306673	0.447806	0.552195	0.693327
6300	-55.53324	-99.08478	43.55154	0.0160513	0.0106286	0.0102725	0.0109445	0.0145626	0.0108705	0.00959703	0.0130278	0.000364265	0.0051658	0.000834499	0.0107228	0.0102212	0.00919427	0.00553607	0.000249379	0.00151421	0.00060309	0.00865686	0.0160044	0.0043285	0.0228995	0.0258623	0.00527214	0.00830857	0.00216035	0.00190502	0.0483661	0.00609032	0.00804752	0.0255997	0.00791209	0.00809358	0.00923837	0.00422248	0.231035	0.0309591	0.272746	0.465259	0.7531547	0.0915121	0.352902	0.647098	0.908488	0.687995	0.833278	0.944687	1.05855	1.20008	1.4535	0.2704084	0.0454289	0.0300813	0.0290736	0.0309755	0.0412156	0.0307661	0.0271618	0.0368716	0.00103095	0.0146204	0.00236182	0.030348	0.0289284	0.0260219	0.0156683	0.000705801	0.00428557	0.00170688	0.0245009	0.0452962	0.0122507	0.0648107	0.0731961	0.0149214	0.0235152	0.00611428	0.00539163	0.136887	0.017237	0.0227763	0.0724531	0.022393	0.0229067	0.0261467	0.0119506	0.3533283	2.169705	0.219583	0.418662	0.581338	0.780416
6336	-53.91579	-95.56849	41.6527	0.0216373	0.023406	0.000779544	0.00542449	0.0536269	0.0197613	0.019947	0.0123903	0.00156908	0.0305939	0.0100514	0.0118948	0.055714	0.0468157	0.00556609	0.0205298	0.0132564	0.0134243	0.00573138	0.0507517	0.0404113	0.0586412	0.0105221	0.00584292	0.00266538	0.0139307	0.00899524	0.0181075	0.0101527	0.00367253	0.000212061	0.00995039	0.000251627	0.00995647	0.0415419	0.0863893	0.319598	0.0204274	0.573586	3.130927	0.260439	0.433139	0.566861	0.739561	0.467356	0.690059	0.890708	1.1227	1.44915	2.1397	0.5500123	0.0328971	0.0355863	0.00118521	0.00824734	0.0815339	0.0300449	0.0303272	0.018838	0.00238562	0.0465148	0.015282	0.0180847	0.0847072	0.0711782	0.00846263	0.0312134	0.0201549	0.0204102	0.00871394	0.0771625	0.061441	0.0891575	0.0159977	0.00888352	0.00405242	0.0211802	0.0136763	0.0275305	0.0154361	0.00558368	0.000322416	0.0151285	0.000382571	0.0151377	0.0631599	0.6577254	1.854967	0.201019	0.411438	0.588562	0.798982
6372	-61.48829	-104.6534	43.16509	0.0036917	0.0140525	0.000606391	0.0206824	0.011376	0.00479237	0.00779234	0.0420379	0.127078	0.0111718	0.0119533	0.00249477	0.0140179	0.063833	0.0258457	0.0129493	0.0292753	0.0063513	0.0380746	0.00677078	0.00570863	0.037089	0.00716416	0.021645	0.0553235	0.0398449	0.0511172	0.0208253	0.00989642	0.0138417	0.00171944	0.00775969	0.102832	0.0275889	0.0975033	0.240135	0.16613	0.240836	0.352899	1.242316	0.151759	0.389438	0.610562	0.848241	0.786805	0.88964	0.964175	1.03716	1.12405	1.27096	0.1733739	0.00386685	0.0147192	0.00063516	0.0216637	0.0119157	0.00501973	0.00816204	0.0440323	0.133107	0.0117018	0.0125204	0.00261313	0.0146829	0.0668615	0.0270719	0.0135636	0.0306643	0.00665262	0.039881	0.00709201	0.00597947	0.0388486	0.00750405	0.0226719	0.0579482	0.0417353	0.0535423	0.0218134	0.0103659	0.0144984	0.00180101	0.00812783	0.10771	0.0288978	0.102129	0.9547059	1.883413	0.202845	0.41217	0.58783	0.797155
6408	-56.41936	-97.35253	40.93317	0.0151043	0.0166524	0.00159869	0.0108726	0.0101817	0.00647417	0.000894217	0.00107676	0.0239023	0.000512024	0.0138485	0.00266119	0.00300925	0.0262452	0.018414	0.00299484	0.000132323	0.00763969	0.0100777	0.0135234	0.0263082	0.0384061	0.0191247	0.0232828	0.0233664	0.00797474	0.00748453	0.0325284	0.00619087	0.0211051	0.00368874	0.0168802	0.00111141	0.0126226	0.00161485	0.52196	0.0703372	0.383731	0.0239714	2.071265	0.214143	0.416593	0.583407	0.785857	0.901961	0.950922	0.984423	1.01582	1.05161	1.1087	0.07460905	0.0353312	0.0389526	0.00373959	0.0254327	0.0238167	0.0151441	0.00209171	0.00251871	0.0559112	0.0011977	0.0323939	0.00622494	0.0070391	0.0613915	0.0430733	0.00700538	0.000309523	0.0178704	0.0235732	0.0316333	0.061539	0.0898377	0.0447355	0.054462	0.0546577	0.0186542	0.0175075	0.076089	0.0144814	0.049368	0.00862853	0.0394854	0.00259975	0.0295261	0.00377738	0.4275051	5.296272	0.311345	0.449211	0.55079	0.688654
6444	-50.02224	-94.36324	44.341	0.00323158	0.0206537	0.00144169	0.00167843	0.00615555	0.00501975	0.0075525	0.000966356	0.00139545	0.00168151	0.0131263	0.00200089	0.00550054	0.00403948	0.00314475	0.00477642	0.0101095	0.00449882	0.00667867	0.00725847	0.00285259	0.0319463	0.0155896	0.0264191	0.0233818	0.0189428	0.00468634	0.00917215	0.00811597	0.0427597	0.00481543	0.00588541	0.0150495	0.0208431	0.0172836	0.022101	0.0753781	0.895247	0.00727409	1.03252	0.128911	0.377257	0.622744	0.871089	0.503178	0.715367	0.900774	1.11016	1.39788	1.98737	0.4966113	0.00901032	0.0575867	0.00401974	0.0046798	0.0171629	0.0139961	0.0210579	0.0026944	0.00389079	0.00468839	0.0365988	0.00557891	0.0153366	0.0112629	0.0087682	0.0133177	0.0281873	0.0125436	0.0186215	0.0202381	0.0079536	0.0890727	0.0434669	0.073662	0.0651932	0.0528164	0.0130665	0.0255738	0.022629	0.119223	0.0134264	0.0164097	0.0419611	0.0581147	0.0481903	0.3586536	0.7041907	0.0840099	0.347069	0.652931	0.91599
6480	-50.205	-94.46153	44.25653	0.00112632	0.0184167	0.00644953	0.0156094	0.0164555	0.00171762	0.0511818	0.00771719	0.0156143	0.0443539	0.0237057	0.00586087	0.0028417	0.0122972	0.0021848	0.0126589	0.00943044	0.00625119	0.0303403	0.0146501	0.0225185	0.0319677	0.0250907	0.0291809	0.011567	0.0253671	0.0101973	0.00466178	0.0105312	0.0213789	0.00493862	0.0264653	0.0312375	0.0125949	0.0465214	0.107749	0.217604	0.606974	0.0676722	1.801547	0.197499	0.410013	0.589987	0.802501	0.676994	0.826753	0.942373	1.06115	1.20955	1.47712	0.2820638	0.00183715	0.0300395	0.0105199	0.0254605	0.0268405	0.00280162	0.0834827	0.0125875	0.0254686	0.0723458	0.0386664	0.00955968	0.00463511	0.020058	0.00356363	0.020648	0.015382	0.0101963	0.0494881	0.0238958	0.0367301	0.0521426	0.0409255	0.047597	0.0188669	0.0413763	0.0166329	0.00760384	0.0171775	0.0348712	0.0080554	0.0431676	0.0509515	0.0205435	0.0758812	0.6130822	0.332874	0.0209453	0.265632	0.734368	0.979055
6516	-51.66947	-96.26655	44.59708	7.38645e-06	0.00820237	0.00199104	0.000901172	0.00789085	0.00340961	0.00437299	0.0230318	0.000390548	0.00561914	0.0120735	0.00424245	0.00166472	0.0170423	0.000405065	0.0063307	0.00590525	0.00195572	0.000779854	0.00253474	0.0155569	0.0127429	0.00111322	0.0119648	0.0217842	0.0239717	0.00695919	0.000554655	0.0154967	0.00650425	0.016586	0.020208	0.000184106	0.00335223	0.00481946	0.027999	0.0244293	0.394762	0.55281	0.4034492	0.0328313	0.289273	0.710727	0.967169	0.477948	0.697643	0.893751	1.11888	1.4334	2.09228	0.5338073	2.73017e-05	0.0303174	0.00735923	0.00333089	0.029166	0.0126025	0.0161634	0.0851298	0.00144354	0.0207693	0.0446257	0.0156809	0.00615309	0.0629913	0.00149719	0.0233994	0.0218269	0.00722868	0.00288248	0.00936885	0.0575011	0.0471002	0.00411468	0.0442242	0.0805185	0.0886037	0.0257224	0.00205011	0.0572787	0.0240409	0.061305	0.0746923	0.000680491	0.0123905	0.0178136	0.2705496	0.9370084	0.11711	0.37027	0.62973	0.88289
6552	-47.72676	-91.41705	43.69029	0.000239445	0.00430539	0.00426788	0.0019993	0.00367788	0.00166887	0.00423959	0.00344646	9.12429e-06	0.0219369	0.00416007	0.00219147	0.00786742	0.053632	0.00109582	0.0115631	0.00131115	0.00629192	0.0163516	0.0291551	0.0200288	0.00510617	0.00706006	0.00939091	0.0136237	0.0202833	0.0199847	0.000335336	0.00805026	0.00382674	0.00243855	0.0252033	0.000875664	0.00202986	0.000430461	0.00613412	0.153074	0.716603	0.124189	0.438708	0.039018	0.299035	0.700965	0.960982	0.430954	0.663302	0.879786	1.13664	1.50761	2.32043	0.6086461	0.000752787	0.0135356	0.0134177	0.00628556	0.0115628	0.00524671	0.0133288	0.0108352	2.86856e-05	0.0689668	0.0130788	0.00688972	0.0247342	0.168613	0.00344514	0.036353	0.00412211	0.019781	0.0514075	0.0916601	0.0629683	0.0160532	0.022196	0.0295239	0.0428313	0.0637683	0.0628296	0.00105426	0.025309	0.0120308	0.00766651	0.0792362	0.00275298	0.00638165	0.00135332	0.3180785	1.916744	0.204944	0.413006	0.586994	0.795055
6588	-54.65114	-98.72538	44.07424	0.000907813	0.0171433	0.0312025	0.00657447	0.0028826	0.0010144	0.0315926	0.0431281	0.000928092	0.0548097	0.0261227	0.0556816	0.0201495	0.0810873	0.0282331	0.0116864	0.000121325	0.00787727	0.0108071	0.0553463	0.0212691	0.0378864	0.00441446	0.0249595	0.0143632	0.0630745	0.0401342	0.00355483	0.0063424	0.0522423	0.00498712	0.0168429	0.0106815	0.126222	0.0209802	0.0352592	0.422058	0.451869	0.0908141	1.709442	0.191138	0.407389	0.592612	0.808861	0.644838	0.807363	0.935421	1.06904	1.2386	1.55078	0.3172504	0.000970662	0.0183301	0.0333628	0.00702964	0.00308217	0.00108463	0.0337798	0.046114	0.000992346	0.0586043	0.0279312	0.0595365	0.0215445	0.0867011	0.0301877	0.0124955	0.000129725	0.00842263	0.0115553	0.0591781	0.0227416	0.0405094	0.00472008	0.0266875	0.0153576	0.0674413	0.0429127	0.00380094	0.00678149	0.0558591	0.00533239	0.018009	0.011421	0.134961	0.0224327	0.9352509	0.1910654	0.00330575	0.192362	0.807638	0.996694
6624	-56.89791	-97.6249	40.72698	0.00660688	0.0222622	0.0261743	0.0012476	0.0192405	0.00703153	0.000640928	0.00985916	0.00510992	0.00495045	0.0152778	0.0170783	0.0054103	0.0279894	0.0158664	0.00832684	0.000513303	0.00213298	0.00850807	0.0158773	0.00267528	0.0108821	0.00403506	0.0116053	0.0145231	0.0199422	0.00516659	0.030116	0.00860428	0.0138743	0.00237006	0.010516	0.00314909	0.0410665	0.00365225	0.062249	0.224013	0.232926	0.480812	9.759446	0.358809	0.462891	0.537108	0.641192	0.591494	0.774069	0.923212	1.08318	1.29187	1.69063	0.3796862	0.0164235	0.0553399	0.0650646	0.00310131	0.0478283	0.0174791	0.00159323	0.0245081	0.0127023	0.0123059	0.0379779	0.0424535	0.013449	0.0695765	0.0394409	0.020699	0.00127598	0.00530218	0.0211495	0.039468	0.00665025	0.0270508	0.0100304	0.0288488	0.0361018	0.0495727	0.0128432	0.0748628	0.0213887	0.0344889	0.00589154	0.0261407	0.00782806	0.102084	0.00907882	0.4022823	0.2035438	0.00429223	0.200708	0.799292	0.995708
